451.6601188	3.03E-03
454.7118766	2.93E-03
457.7636344	2.84E-03
460.8153922	2.74E-03
463.86715	2.66E-03
466.9189078	2.57E-03
469.9706656	2.49E-03
473.0224234	2.41E-03
476.0741813	2.33E-03
479.1259391	2.25E-03
482.1776969	2.18E-03
485.2294547	2.11E-03
488.2812125	2.04E-03
491.3329703	1.98E-03
494.3847281	1.91E-03
497.4364859	1.85E-03
500.4882438	1.79E-03
503.5400016	1.73E-03
506.5917594	1.68E-03
509.6435172	1.62E-03
512.695275	1.57E-03
515.7470328	1.52E-03
518.7987906	1.47E-03
521.8505484	1.42E-03
524.9023063	1.38E-03
527.9540641	1.33E-03
531.0058219	1.29E-03
534.0575797	1.25E-03
537.1093375	1.21E-03
540.1610953	1.17E-03
543.2128531	1.13E-03
546.2646109	1.09E-03
549.3163688	1.06E-03
552.3681266	1.02E-03
555.4198844	9.91E-04
558.4716422	9.59E-04
561.5234	9.28E-04
564.5751578	8.98E-04
567.6269156	8.69E-04
570.6786734	8.41E-04
573.7304313	8.14E-04
576.7821891	7.88E-04
579.8339469	7.62E-04
582.8857047	7.38E-04
585.9374625	7.14E-04
588.9892203	6.91E-04
592.0409781	6.69E-04
595.0927359	6.47E-04
598.1444938	6.26E-04
601.1962516	6.06E-04
604.2480094	5.86E-04
607.2997672	5.67E-04
610.351525	5.49E-04
613.4032828	5.31E-04
616.4550406	5.14E-04
619.5067984	4.98E-04
622.5585563	4.82E-04
625.6103141	4.66E-04
628.6620719	4.51E-04
631.7138297	4.37E-04
634.7655875	4.22E-04
637.8173453	4.09E-04
640.8691031	3.96E-04
643.9208609	3.83E-04
646.9726188	3.71E-04
650.0243766	3.59E-04
653.0761344	3.47E-04
656.1278922	3.36E-04
659.17965	3.25E-04
662.2314078	3.14E-04
665.2831656	3.04E-04
668.3349234	2.95E-04
671.3866813	2.85E-04
674.4384391	2.76E-04
677.4901969	2.67E-04
680.5419547	2.58E-04
683.5937125	2.50E-04
686.6454703	2.42E-04
689.6972281	2.34E-04
692.7489859	2.27E-04
695.8007438	2.19E-04
698.8525016	2.12E-04
701.9042594	2.05E-04
704.9560172	1.99E-04
708.007775	1.92E-04
711.0595328	1.86E-04
714.1112906	1.80E-04
717.1630484	1.74E-04
720.2148063	1.69E-04
723.2665641	1.63E-04
726.3183219	1.58E-04
729.3700797	1.53E-04
732.4218375	1.48E-04
735.4735953	1.43E-04
738.5253531	1.39E-04
741.5771109	1.34E-04
744.6288688	1.30E-04
747.6806266	1.26E-04
750.7323844	1.22E-04
753.7841422	1.18E-04
756.8359	1.14E-04
759.8876578	1.10E-04
762.9394156	1.07E-04
765.9911734	1.03E-04
769.0429313	9.98E-05
772.0946891	9.66E-05
775.1464469	9.35E-05
778.1982047	9.05E-05
781.2499625	8.75E-05
784.3017203	8.47E-05
787.3534781	8.20E-05
790.4052359	7.93E-05
793.4569938	7.68E-05
796.5087516	7.43E-05
799.5605094	7.19E-05
802.6122672	6.96E-05
805.664025	6.73E-05
808.7157828	6.52E-05
811.7675406	6.31E-05
814.8192984	6.10E-05
817.8710563	5.91E-05
820.9228141	5.72E-05
823.9745719	5.53E-05
827.0263297	5.35E-05
830.0780875	5.18E-05
833.1298453	5.01E-05
836.1816031	4.85E-05
839.2333609	4.70E-05
842.2851188	4.54E-05
845.3368766	4.40E-05
848.3886344	4.26E-05
851.4403922	4.12E-05
854.49215	3.99E-05
857.5439078	3.86E-05
860.5956656	3.73E-05
863.6474234	3.61E-05
866.6991813	3.50E-05
869.7509391	3.38E-05
872.8026969	3.27E-05
875.8544547	3.17E-05
878.9062125	3.07E-05
881.9579703	2.97E-05
885.0097281	2.87E-05
888.0614859	2.78E-05
891.1132438	2.69E-05
894.1650016	2.60E-05
897.2167594	2.52E-05
900.2685172	2.44E-05
903.320275	2.36E-05
906.3720328	2.28E-05
909.4237906	2.21E-05
912.4755484	2.14E-05
915.5273063	2.07E-05
918.5790641	2.00E-05
921.6308219	1.94E-05
924.6825797	1.87E-05
927.7343375	1.81E-05
930.7860953	1.76E-05
933.8378531	1.70E-05
936.8896109	1.64E-05
939.9413688	1.59E-05
